polarity, subjectivity, date, url 
0.04967860422405877,0.3780532598714417,23 Feb 2019,"https://www.businesstimes.com.sg/technology/microsoft-workers-demand-it-drop-us480m-us-army-contract"
0.12719104794576497,0.362948895967764,21 Feb 2019,"https://www.businesstimes.com.sg/technology/microsoft-says-discovers-hacking-targeting-democratic-institutions-in-europe"
0.030358270202020202,0.2230981691919192,21 Feb 2019,"https://www.businesstimes.com.sg/technology/russian-hackers-targeted-european-research-groups-says-microsoft"
0.0997126436781609,0.4017241379310345,31 Jan 2019,"https://www.businesstimes.com.sg/technology/microsoft-delivers-robust-profit-but-shares-take-a-hit"
0.06941763191763192,0.3973133848133848,25 Jan 2019,"https://www.businesstimes.com.sg/technology/china-blocks-microsofts-bing-due-to-technical-error-sources"
0.02411208862821766,0.34145487129358093,24 Jan 2019,"https://www.businesstimes.com.sg/technology/microsofts-bing-search-engine-goes-offline-in-china"
0.07181020733652312,0.4524322169059012,19 Jan 2019,"https://www.businesstimes.com.sg/real-estate/microsoft-pledges-us500m-to-ease-washington-states-housing-crunch"
0.06887958532695375,0.3341307814992025,07 Dec 2018,"https://www.businesstimes.com.sg/technology/microsoft-unveils-facial-recognition-principles-urges-new-laws"
0.13384199134199135,0.3011904761904762,01 Dec 2018,"https://www.businesstimes.com.sg/stocks/us-stocks-end-strong-week-as-microsoft-overtakes-apple"
0.07150856389986825,0.32447299077733865,27 Nov 2018,"https://www.businesstimes.com.sg/technology/microsoft-briefly-tops-apple-as-most-valuable-company"
0.16423324150596882,0.5093188377279285,26 Oct 2018,"https://www.businesstimes.com.sg/technology/microsofts-earnings-surge-as-cloud-bet-continues-to-pay-off"
0.15164141414141413,0.4281565656565656,25 Oct 2018,"https://www.businesstimes.com.sg/stocks/us-wall-st-opens-higher-helped-by-strong-microsoft-earnings"
0.1655448717948718,0.30849358974358976,25 Oct 2018,"https://www.businesstimes.com.sg/technology/microsoft-quarterly-profit-soars-on-cloud-services"
0.10650252525252525,0.3796446608946609,17 Oct 2018,"https://www.businesstimes.com.sg/technology/microsoft-co-founder-paul-allen-dies-aged-65"
0.19999999999999998,0.534375,16 Oct 2018,"https://www.businesstimes.com.sg/technology/microsoft-co-founder-paul-allen-dies-of-cancer-family"
0.0686482884399551,0.39509379509379505,12 Oct 2018,"https://www.businesstimes.com.sg/technology/microsoft-ceo-backs-federal-privacy-law-over-state-efforts"
-0.007971014492753621,0.3134057971014493,10 Oct 2018,"https://www.businesstimes.com.sg/technology/microsoft-investing-in-grab-to-collaborate-on-ai-big-data-and-tech-projects"
0.10652215431627196,0.5171886936592819,09 Oct 2018,"https://www.businesstimes.com.sg/startups/microsoft-invests-in-grab-as-ride-hailer-adopts-azure-platform"
